source_url,first_status,first_location,final_status,final_url
https://iceberg.spb.ru/trikotazhnie-tkani/177/,301,https://iceberg.spb.ru/trikotazhnie-polotna/177/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/178/,301,https://iceberg.spb.ru/trikotazhnie-polotna/178/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/179/,404,,404,https://iceberg.spb.ru/trikotazhnie-tkani/179/
https://iceberg.spb.ru/trikotazhnie-tkani/180/,301,https://iceberg.spb.ru/trikotazhnie-polotna/180/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/181/,301,https://iceberg.spb.ru/trikotazhnie-polotna/181/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/200/,301,https://iceberg.spb.ru/trikotazhnie-polotna/200/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/210/,301,https://iceberg.spb.ru/trikotazhnie-polotna/210/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/230/,301,https://iceberg.spb.ru/trikotazhnie-polotna/230/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/300/,301,https://iceberg.spb.ru/trikotazhnie-polotna/300/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/310/,301,https://iceberg.spb.ru/trikotazhnie-polotna/310/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/340/,301,https://iceberg.spb.ru/trikotazhnie-polotna/340/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/350/,301,https://iceberg.spb.ru/trikotazhnie-polotna/350/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/400/,301,https://iceberg.spb.ru/trikotazhnie-polotna/400/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/401/,301,https://iceberg.spb.ru/trikotazhnie-polotna/401/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/402/,404,,404,https://iceberg.spb.ru/trikotazhnie-tkani/402/
https://iceberg.spb.ru/trikotazhnie-tkani/403/,301,https://iceberg.spb.ru/trikotazhnie-polotna/403/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/410/,301,https://iceberg.spb.ru/trikotazhnie-polotna/410/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/411/,301,https://iceberg.spb.ru/trikotazhnie-polotna/411/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/412/,301,https://iceberg.spb.ru/trikotazhnie-polotna/412/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/420/,301,https://iceberg.spb.ru/trikotazhnie-polotna/420/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/421/,301,https://iceberg.spb.ru/trikotazhnie-polotna/421/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/422/,301,https://iceberg.spb.ru/trikotazhnie-polotna/422/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/430/,301,https://iceberg.spb.ru/trikotazhnie-polotna/430/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/440/,301,https://iceberg.spb.ru/trikotazhnie-polotna/440-2/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/450/,301,https://iceberg.spb.ru/trikotazhnie-polotna/450/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/460/,301,https://iceberg.spb.ru/trikotazhnie-polotna/460/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/480/,301,https://iceberg.spb.ru/trikotazhnie-polotna/480/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/481/,301,https://iceberg.spb.ru/trikotazhnie-polotna/481/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/500/,301,https://iceberg.spb.ru/trikotazhnie-polotna/500/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/501/,301,https://iceberg.spb.ru/trikotazhnie-polotna/501/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/502/,301,https://iceberg.spb.ru/trikotazhnie-polotna/502/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/503/,301,https://iceberg.spb.ru/trikotazhnie-polotna/503/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/510/,301,https://iceberg.spb.ru/trikotazhnie-polotna/510/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/520/,301,https://iceberg.spb.ru/trikotazhnie-polotna/520/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/530/,301,https://iceberg.spb.ru/trikotazhnie-polotna/530/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/540/,301,https://iceberg.spb.ru/trikotazhnie-polotna/540/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/541/,301,https://iceberg.spb.ru/trikotazhnie-polotna/541/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/543/,301,https://iceberg.spb.ru/trikotazhnie-polotna/543/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/550/,301,https://iceberg.spb.ru/trikotazhnie-polotna/550/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/551/,301,https://iceberg.spb.ru/trikotazhnie-polotna/551/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/553/,301,https://iceberg.spb.ru/trikotazhnie-polotna/553/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/554/,301,https://iceberg.spb.ru/trikotazhnie-polotna/554/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/555/,404,,404,https://iceberg.spb.ru/trikotazhnie-tkani/555/
https://iceberg.spb.ru/trikotazhnie-tkani/560/,301,https://iceberg.spb.ru/trikotazhnie-polotna/560/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/570/,301,https://iceberg.spb.ru/trikotazhnie-polotna/570/,200,https://biflex.tkany.com/
https://iceberg.spb.ru/trikotazhnie-tkani/620/,301,https://iceberg.spb.ru/trikotazhnie-polotna/620/,200,https://biflex.tkany.com/
